authors,title,keywords,periodical,id
"Hu, YS; Zhao, YQ; Zhao, XH; Kumar, JLG",Comprehensive analysis of step-feeding strategy to enhance biological nitrogen removal in alum sludge-based tidal flow constructed wetlands,Alum sludge; Partial nitrification; Simultaneous nitrification and denitrification (SND); Step-feeding; Tidal flow constructed wetlands,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2012.01.165
"Stefanakis, AI; Tsihrintzis, VA",Heavy metal fate in pilot-scale sludge drying reed beds under various design and operation conditions,Activated sludge; Sludge treatment wetlands; Sludge dewatering; Vegetation; Porous media; Aeration; Heavy metals,JOURNAL OF HAZARDOUS MATERIALS,10.1016/j.jhazmat.2012.02.016
"Hu, YS; Zhao, YQ; Zhao, XH; Kumar, JLG",High Rate Nitrogen Removal in an Alum Sludge-Based Intermittent Aeration Constructed Wetland,,ENVIRONMENTAL SCIENCE & TECHNOLOGY,10.1021/es204105h
"Zhang, DQ; Gersberg, RM; Hua, T; Zhu, JF; Tuan, NA; Tan, SK",Pharmaceutical removal in tropical subsurface flow constructed wetlands at varying hydraulic loading rates,Pharmaceutical compounds; Subsurface flow; Constructed wetlands; Rhizosphere aeration; Continuous-feeding regime,CHEMOSPHERE,10.1016/j.chemosphere.2011.12.067
"Zhang, DQ; Tan, SK; Gersberg, RM; Zhu, JF; Sadreddini, S; Li, YF",Nutrient removal in tropical subsurface flow constructed wetlands under batch and continuous flow conditions,Batch (drain and fill); Continuous flow; Nitrogen; Phosphorus; Rhizosphere aeration; Subsurface flow; Constructed wetlands,JOURNAL OF ENVIRONMENTAL MANAGEMENT,10.1016/j.jenvman.2011.10.009
"Guan, YD; Chen, X; Zhang, S; Luo, AC",Performance of multi-soil-layering system (MSL) treating leachate from rural unsanitary landfills,Multi-soil-layering system; Rural waste; Unsanitary landfill; Leachate; Hydraulic load rate; Clogging,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2011.12.057
"Stefanakis, AI; Tsihrintzis, VA","Effects of loading, resting period, temperature, porous media, vegetation and aeration on performance of pilot-scale vertical flow constructed wetlands",Constructed wetlands; Vertical flow; Loading rate; Resting period; Temperature; Porous media; Vegetation; Aeration; Organic matter; Nitrogen; Phosphorus,CHEMICAL ENGINEERING JOURNAL,10.1016/j.cej.2011.11.108
"Zou, J; Guo, XS; Han, YP; Liu, JX; Liang, HW",Study of a Novel Vertical Flow Constructed Wetland System with Drop Aeration for Rural Wastewater Treatment,Rural wastewater treatment; Vertical flow constructed wetlands; Drop aeration; Zeolite; Dolomite,WATER AIR AND SOIL POLLUTION,10.1007/s11270-011-0910-x
"Wu, SB; Lv, T; Li, CY; Kuschk, P; Wiessner, A; Pang, CL; Dong, RJ",Effect of Nitrate on Sulphur Transformations Depending on Carbon Load in Laboratory-scale Wetlands Treating Artificial Sewage,Constructed wetland; Sulphur transformation; Nitrate dosage; Organic carbon; Artificial sewage,"ADVANCES IN ENVIRONMENTAL SCIENCE AND ENGINEERING, PTS 1-6",10.4028/www.scientific.net/AMR.518-523.1902
"Zhai, J; Zou, JS; He, Q; Ning, KJ; Xiao, HW",Variation of dissolved oxygen and redox potential and their correlation with microbial population along a novel horizontal subsurface flow wetland,dissolved oxygen; horizontal subsurface flow constructed wetland; microbial activity; municipal wastewater treatment; redox potential,ENVIRONMENTAL TECHNOLOGY,10.1080/09593330.2012.655320
"Lu, XM; Lu, PZ; Chen, JJ",Nitrogen and phosphorus removal and morphological and physiological response in Nymphaea tetragona under various planting densities,Nymphaea tetragona; planting density; polluted water; morphological and physiological characteristic; seasonal variation,TOXICOLOGICAL AND ENVIRONMENTAL CHEMISTRY,10.1080/02772248.2012.699054
"Vucinic, AA; Hrenovic, J; Tepes, P",Efficiency of subsurface flow constructed wetland with trickling filter,subsurface flow; constructed wetland; trickling filter; wastewater purification,ENVIRONMENTAL TECHNOLOGY,10.1080/09593330.2011.626798
"Dong, HY; Qiang, ZM; Li, TG; Jin, H; Chen, WD",Effect of artificial aeration on the performance of vertical-flow constructed wetland treating heavily polluted river water,vertical-flow constructed wetland; artificial aeration; polluted river water; hydraulic loading rate,JOURNAL OF ENVIRONMENTAL SCIENCES,10.1016/S1001-0742(11)60804-8
"Stefanakis, AI; Tsihrintzis, VA",Effect of various design and operation parameters on performance of pilot-scale Sludge Drying Reed Beds,Sludge treatment wetlands; Dewatering; Mineralization; Sludge loading rate; Resting period; Vegetation; Porous media; Aeration; Nutrients; Chromium,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2011.10.003
"Sun, HJ; Cui, YB; Wei, DZ",Study on Determination of the Polycyclic Aromatic Hydrocarbons in Sludge,GC/MS; polycyclic aromatic hydrocarbons; sludge; ultrasonic extraction,PROCEEDINGS OF THE 4TH INTERNATIONAL CONFERENCE ON ENVIRONMENTAL TECHNOLOGY AND KNOWLEDGE TRANSFER,
"Stefanakis, AI; Komilis, DP; Tsihrintzis, VA",Stability and maturity of thickened wastewater sludge treated in pilot-scale sludge treatment wetlands,Activated sludge; Maturity; Phragmites australis; Reed beds; Stability; Sludge treatment wetlands,WATER RESEARCH,10.1016/j.watres.2011.09.036
"Dickopp, J; Kazda, M; Cizkova, H",Differences in rhizome aeration of Phragmites australis in a constructed wetland,Oxygen demand; ROL; Organic matter; Eutrophication,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2011.06.030
"Zhang, P; Hai, RT; Zhou, DK; He, YQ; Bai, ZY",Synergism of Novel Sequence Bio-ecological Process and Biological Aerated Filter for Sewage Treatment in Cold Climate,vertical subsurface constructed wetlands; biological aerated filter; bio-contact oxidation process carbon fiber; aeration; recirculation ratio,CHINESE JOURNAL OF CHEMICAL ENGINEERING,10.1016/S1004-9541(11)60069-4
"Hu, YS; Kumar, JLG; Akintunde, AO; Zhao, XH; Zhao, YQ",Effects of livestock wastewater variety and disinfectants on the performance of constructed wetlands in organic matters and nitrogen removal,Biodegradability; Constructed wetlands; Disinfectant; Livestock wastewater; Nitrogen,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-011-0507-3
"Wang, JH; Zhang, J; Wang, J; Qi, PY; Ren, YG; Hu, Z",Nitrous oxide emissions from a typical northern Chinese municipal wastewater treatment plant,Wastewater treatment plant; Nitrous oxide; Greenhouse gas emission; Nitrification; Denitrification,DESALINATION AND WATER TREATMENT,10.5004/dwt.2011.2691
"Ryser, P; Gill, HK; Byrne, CJ",Constraints of root response to waterlogging in Alisma triviale,Aerenchyma; Alisma triviale; Biomass allocation; Economics; Root anatomy; Root dry matter content; Waterlogging,PLANT AND SOIL,10.1007/s11104-011-0715-0
"Li, YH; Li, HB; Sun, TH; Wang, X",Study on nitrogen removal enhanced by shunt distributing wastewater in a constructed subsurface infiltration system under intermittent operation mode,Subsurface infiltration system; Sewage treatment; Nitrification and denitrification; Shunt distributing wastewater; Intermittent operation,JOURNAL OF HAZARDOUS MATERIALS,10.1016/j.jhazmat.2011.02.039
"Sousa, WTZ; Panitz, CMN; Thomaz, SM",Performance of Pilot-scale Vertical Flow Constructed Wetlands With and Without the Emergent Macrophyte Spartina alterniflora Treating Mariculture Effluent,artificial wetlands; dissolved oxygen; nitrification; denitrification; pollutant removal; mariculture effluent,BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY,10.1590/S1516-89132011000200024
"Zhang, DQ; Tan, SK; Gersberg, RM; Sadreddini, S; Zhu, JF; Nguyen, AT",Removal of pharmaceutical compounds in tropical constructed wetlands,Constructed wetlands; Pharmaceutical; Removal; Tropical region,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2010.11.002
"Fuchs, VJ; Mihelcic, JR; Gierke, JS",Life cycle assessment of vertical and horizontal flow constructed wetlands for wastewater treatment considering nitrogen and carbon greenhouse gas emissions,Carbon dioxide; Constructed wetlands; Life cycle assessment; Methane; Nitrogen cycle; Nitrous oxide; Vertical flow; Wastewater treatment,WATER RESEARCH,10.1016/j.watres.2010.12.021
"Tang, XQ; Huang, SL; Scholz, M; Li, JZ",Nutrient removal in vertical subsurface flow constructed wetlands treating eutrophic river water,constructed treatment wetland; polyhedron hollow polypropylene balls; Typha latifolia; intermittent artificial aeration; chemical oxygen demand; nitrogen; phosphorus; cost-benefit analysis,INTERNATIONAL JOURNAL OF ENVIRONMENTAL ANALYTICAL CHEMISTRY,10.1080/03067311003782674
"Sima, J",Removal of Anionic and Non-ionic Surfactants in a Constructed Wetland,,CHEMICKE LISTY,
"Tilgalis, E; Grinberga, L",ENERGY-EFFICIENT WASTEWATER TREATMENT TECHNOLOGIES IN CONSTRUCTED WETLANDS,Constructed wetland; wastewater treatment,CIVIL ENGINEERING 11,
"Yang, Y; Zhang, L; Zhao, YQ; Wang, SP; Guo, XC; Guo, Y; Wang, L; Ren, YX; Wang, XC",Towards the development of a novel construction solid waste (CSW) based constructed wetland system for tertiary treatment of secondary sewage effluents,Construction solid waste; constructed wetland; nutrient removal; reuse; tertiary treatment,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING,10.1080/10934529.2011.571621
"Faulwetter, JL; Burr, MD; Cunningham, AB; Stewart, FM; Camper, AK; Stein, OR",Floating treatment wetlands for domestic wastewater treatment,bacteria; biofilm; COD; denitrification; floating treatment wetland; nitrification,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2011.576
"Zhai, J; Xiao, HW; Kujawa-Roeleveld, K; He, Q; Kerstens, SM",Experimental study of a novel hybrid constructed wetland for water reuse and its application in Southern China,hybrid constructed wetland; low-cost sewage treatment; nutrient removal; water reuse,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2011.790
"Yang, Y; Zhao, YQ; Wang, SP; Guo, XC; Ren, YX; Wang, L; Wang, XC",A promising approach of reject water treatment using a tidal flow constructed wetland system employing alum sludge as main substrate,alum sludge; constructed wetland; nutrient control; reject water; reuse; wastewater treatment plant,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2011.575
"Ong, SA; Uchiyama, K; Inadama, D; Ishida, Y; Yamagiwa, K",Treatment of azo dye Acid Orange 7 containing wastewater using up-flow constructed wetland with and without supplementary aeration,Up-flow constructed wetland; Supplementary aeration; Nutrients; Acid Orange 7; Phytoremediation,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2010.07.034
"Selvamurugan, M; Doraisamy, P; Maheswari, M",An integrated treatment system for coffee processing wastewater using anaerobic and aerobic process,Coffee processing wastewater; UAHR; Aeration; Constructed wetland system,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2010.07.013
"Jia, WL; Zhang, JA; Wu, JA; Xie, HJ; Zhang, B",Effect of intermittent operation on contaminant removal and plant growth in vertical flow constructed wetlands: A microcosm experiment,Intermittent operation; Microcosm wetlands; Drying time; Wastewater treatment; Photosynthetic rate,DESALINATION,10.1016/j.desal.2010.06.012
"Page, D; Dillon, P; Vanderzalm, J; Toze, S; Sidhu, J; Barry, K; Levett, K; Kremer, S; Regel, R",Risk Assessment of Aquifer Storage Transfer and Recovery with Urban Stormwater for Producing Water of a Potable Quality,,JOURNAL OF ENVIRONMENTAL QUALITY,10.2134/jeq2010.0078
"Ong, SA; Uchiyama, K; Inadama, D; Ishida, Y; Yamagiwa, K",Performance evaluation of laboratory scale up-flow constructed wetlands with different designs and emergent plants,Up-flow constructed wetland; Supplementary aeration; Emergent plant; Aerobic; Anaerobic,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2010.04.032
"Lu, XM; Huang, MS",Nitrogen and phosphorus removal and physiological response in aquatic plants under aeration conditions,Morphological and physiological characteristic; Nymphaea tetragona Georgi.; Pontederia cordata L.,INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY,10.1007/BF03326176
"Merlin, G; Gaillot, A",TREATMENT OF DAIRY FARM EFFLUENTS USING A SETTLING TANK AND REED BEDS: PERFORMANCE ANALYSIS OF A FARM-SCALE SYSTEM,Aeration; Agricultural effluents; Constructed wetland; Dirty water; Milk house; Vertical flow,TRANSACTIONS OF THE ASABE,
"Kadlec, RH; Zmarthie, LA",Wetland treatment of leachate from a closed landfill,Wetlands; Leachate; Treatment; Ammonia; Metals; Volatiles; Hydrocarbons,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2010.04.013
"Luo, WB; Xie, YH; Chen, XS; Li, F; Qin, XY",Competition and Facilitation in Three Marsh Plants in Response to a Water-Level Gradient,Interspecific competition; Intraspecific competition; Stress-gradient hypothesis; Wetlands,WETLANDS,10.1007/s13157-010-0064-4
"Kangsepp, P; Mathiasson, L; Martensson, L",Filter-based treatment of leachate from an industrial landfill containing shredder residues of end-of-life vehicles and white goods,,WASTE MANAGEMENT,10.1016/j.wasman.2009.08.005
"Zhang, LY; Zhang, L; Liu, YD; Shen, YW; Liu, H; Xiong, Y",Effect of limited artificial aeration on constructed wetland treatment of domestic wastewater,Constructed wetland; Limited artificial aeration; BOD removal; NH(4)(+)-N transformation; TN removal; Domestic wastewater,DESALINATION,10.1016/j.desal.2008.04.062
"Xiao, ER; Liang, W; He, F; Cheng, SP; Wu, ZB",Performance of the combined SMBR-IVCW system for wastewater treatment,"SMBR-IVCW; Submerged MBR; Integrated vertical-flow constructed wetland; HLR, HRT",DESALINATION,10.1016/j.desal.2008.11.041
"Wojnicz, M; Anielak, AM",KINETICS OF DAIRY WASTEWATER TREATMENT IN THE SBR SYSTEM,Industrial wastewaters; SBR system; dairy industry,ARCHIVES OF ENVIRONMENTAL PROTECTION,
"Poldvere, E; Noorvee, A; Karabelnik, K; Maddison, M; Nurk, K; Zaytsev, I; Mander, U",A case study of the performance of pilot scale light weight aggregates (LWA) based hybrid soil filters in Estonia,Aeration; Constructed wetland; Design; Horizontal subsurface flow filter; Re-circulation; Vertical subsurface flow filter,DESALINATION,10.1016/j.desal.2009.09.057
"Pi, N; Tam, NFY; Wong, MH",EFFECT OF WASTEWATER DISCHARGE ON ROOT ANATOMY AND RADIAL OXYGEN LOSS (ROL) PATTERNS OF THREE MANGROVE SPECIES IN SOUTHERN CHINA,aerenchyma; A; ilicifolius; B; gymnorrhiza; constructed wetland; E; agallocha; epidermis and hypodermis,INTERNATIONAL JOURNAL OF PHYTOREMEDIATION,10.1080/15226510903051765
"Nemade, PD; Dutta, SM; Shankar, HS",Residence time distribution and oxygen transfer in a novel constructed soil filter,constructed soil filter; bioreactor; modeling; residence time distribution; two-channel dispersion model; oxygen transfer rate,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,10.1002/jctb.2269
"Karajic, M; Lapanje, A; Razinger, J; Zrimec, A; Vrhovsek, D",The effect of the application of halotolerant microorganisms on the efficiency of a pilot-scale constructed wetland for saline wastewater treatment,constructed wetlands; saline wastewater; halotolerant microorganisms,JOURNAL OF THE SERBIAN CHEMICAL SOCIETY,10.2298/JSC1001129K
"Nairn, RW; LaBar, JA; Strevett, KA; Strosnider, WH; Morris, D; Neely, CA; Garrido, A; Santamaria, B; Oxenford, L; Kauk, K; Carter, S; Furneaux, B","A Large, Multi-Cell, Ecologically Engineered Passive Treatment System for Ferruginous Lead-Zinc Mine Waters",hard rock mining; metal mining; acid mine drainage; natural treatment systems,MINE WATER & INNOVATIVE THINKING,
"Tao, M; He, F; Xu, D; Li, M; Wu, ZB",How Artificial Aeration Improved Sewage Treatment of an Integrated Vertical-Flow Constructed Wetland,integrated vertical-flow constructed wetland (IVCW); artificial aeration; redox potential; purification effects; domestic sewage,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,
"Zhang, LP; Zhu, JL; Xie, MM; Bai, YP; Guan, J; Liu, Y; Zheng, FD",Comparison of Technology about Improving the Quality of Slightly-Polluted Surface Water,surface water; aeration biological filter; biological contact oxidation; anaerobic biofilter; coagulation sedimentation; electrochemistry oxidation; constructed wetland,PROCEEDINGS OF THE 10TH CONFERENCE ON MAN-MACHINE-ENVIRONMENT SYSTEM ENGINEERING,
"Hwang, HY; Shen, SM; Fang, HY",Wastewater treatment design parameter analysis using the Nan-Men contact bed treatment facility in Northern Taiwan,constructed wetland; contact bed treatment; hydraulic retention time (HRT); Intermittent sand filter; loading rate (LR); subsurface flow wetland,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2010.039
"Chen, X; Luo, AC; Sato, K; Wakatsuki, T; Masunaga, T",An introduction of a multi-soil-layering system: a novel green technology for wastewater treatment in rural areas,aeration; hydraulic loading rate; multi-soil-layering system; soil mixture block layer; wastewater treatment; water-permeable layer,WATER AND ENVIRONMENT JOURNAL,10.1111/j.1747-6593.2008.00143.x
"Nemade, PD; Kadam, AM; Shankar, HS",Wastewater renovation using constructed soil filter (CSF): A novel approach,Constructed soil filter; Oxidation; Wastewater; Recycling; Pathogen,JOURNAL OF HAZARDOUS MATERIALS,10.1016/j.jhazmat.2009.05.015
"Xie, YH; Ren, B; Li, F",Increased nutrient supply facilitates acclimation to high-water level in the marsh plant Deyeuxia angustifolia: The response of root morphology,Deyeuxia angustifolia; Flooding; Morphological plasticity; Nutrient; Root system,AQUATIC BOTANY,10.1016/j.aquabot.2008.12.004
"Ye, FX; Li, Y",Enhancement of nitrogen removal in towery hybrid constructed wetland to treat domestic wastewater for small rural communities,Constructed wetlands; Nitrification; Denitrification; Domestic wastewater; Nitrogen removal; Nitrifying bacteria; Denitrifying bacteria,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2009.03.009
"Ong, SA; Uchiyama, K; Inadama, D; Yamagiwa, K","Simultaneous removal of color, organic compounds and nutrients in azo dye-containing wastewater using up-flow constructed wetland",Up-flow constructed wetland; Azo dye; Nutrients; Supplementary aeration; Wastewater treatment,JOURNAL OF HAZARDOUS MATERIALS,10.1016/j.jhazmat.2008.10.071
"Brisson, J; Chazarenc, F",Maximizing pollutant removal in constructed wetlands: Should we pay more attention to macrophyte species selection?,Macrophytes; Subsurface-flow constructed wetland; Pollutant removal,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2008.05.047
"Chazarenc, F; Gagnon, V; Comeau, Y; Brisson, J",Effect of plant and artificial aeration on solids accumulation and biological activities in constructed wetlands,Water treatment; Typha angustifolia; Phragmites australis; Mesocosms; Microbial activity; Sulphide,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2008.07.008
"Zimmels, Y; Kirzhner, F; Kadmon, A",Effect of circulation and aeration on wastewater treatment by floating aquatic plants,Aquatic plants; Sewage; Treatment; Second order reaction; Circulation; Aeration,SEPARATION AND PURIFICATION TECHNOLOGY,10.1016/j.seppur.2009.01.019
"Tao, WD; Wang, J","Effects of vegetation, limestone and aeration on nitritation, anammox and denitrification in wetland treatment systems",Aeration; Anammox; Constructed wetland; Denitrification; Limestone; Nitritation; Nitrogen; Vegetation,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2008.12.003
"Maltais-Landry, G; Maranger, R; Brisson, J; Chazarenc, F",Greenhouse gas production and efficiency of planted and artificially aerated constructed wetlands,Horizontal subsurface constructed wetlands; Nitrous oxide; Methane; Artificial aeration; Macrophytes,ENVIRONMENTAL POLLUTION,10.1016/j.envpol.2008.11.019
"Poldvere, E; Karabelnik, K; Noorvee, A; Maddison, M; Nurk, K; Zaytsev, I; Mander, U",Improving wastewater effluent filtration by changing flow regimes-Investigations in two cold climate pilot scale systems,Aeration; Constructed wetland; Batch-operation; Design; Horizontal subsurface flow filter; Re-circulation; Vertical subsurface flow filter,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2008.05.019
"Maltais-Landry, G; Maranger, R; Brisson, J",Effect of artificial aeration and macrophyte species on nitrogen cycling and gas flux in constructed wetlands,Horizontal subsurface flow constructed wetlands; Nitrous oxide; Methane; Artificial aeration; Typha angustifolia; Phragmites australis,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2008.03.003
"Ong, SA; Uchiyama, K; Inadama, D; Ishida, Y; Yamagiwa, K",Phytoremediation of industrial effluent containing azo dye by model up-flow constructed wetland,Up-flow constructed wetland; Supplementary aeration; Acid Orange 7,CHINESE CHEMICAL LETTERS,10.1016/j.cclet.2008.10.028
"Maltais-Landry, G; Maranger, R; Brisson, J; Chazarenc, F",Nitrogen transformations and retention in planted and artificially aerated constructed wetlands,Horizontal subsurface flow; constructed wetlands; Nitrogen; Nitrification; Denitrification; Macrophytes species; Artificial aeration,WATER RESEARCH,10.1016/j.watres.2008.10.040
"Sun, LP; Liu, Y; Jin, H",Nitrogen removal from polluted river by enhanced floating bed grown canna,Canna floating bed; Immobilized denitrifying bacteria; Nitrogen removal; River water treatment,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2008.09.016
"Jing, ZQ; Wang, Z; Lu, XW; Li, XN",Performance of Biological-ecological Process for Rural Domestic Sewage Treatment in Taihu Lake Region,biological-ecological; rural domestic sewage; anaerobic hydrolysis; waterfall aeration; constructed wetland,"2009 INTERNATIONAL CONFERENCE ON ENVIRONMENTAL SCIENCE AND INFORMATION APPLICATION TECHNOLOGY, VOL II, PROCEEDINGS",10.1109/ESIAT.2009.129
"Armstrong, J; Keep, R; Armstrong, W","Effects of oil on internal gas transport, radial oxygen loss, gas films and bud growth in Phragmites australis",,ANNALS OF BOTANY,10.1093/aob/mcn213
"Banach, K; Banach, AM; Lamers, LPM; De Kroon, H; Bennicelli, RP; Smits, AJM; Visser, EJW",Differences in flooding tolerance between species from two wetland habitats with contrasting hydrology: implications for vegetation development in future floodwater retention areas,,ANNALS OF BOTANY,10.1093/aob/mcn183
"Sima, J; Diakova, K; Pavelcova, L; Havelka, M",Redox Properties of a Constructed Wetland: Theoretical and Practical Aspects,,CHEMISTRY & BIODIVERSITY,10.1002/cbdv.200800096
"Adeola, S; Revitt, M; Shutes, B; Garelick, H; Jones, H; Jones, C",CONSTRUCTED WETLAND CONTROL OF BOD LEVELS IN AIRPORT RUNOFF,aerated pond; anti- and de-icing fluids (ADFs); bacteria populations,INTERNATIONAL JOURNAL OF PHYTOREMEDIATION,10.1080/15226510802363220
"Kotula, L; Ranathunge, K; Steudle, E",Apoplastic barriers effectively block oxygen permeability across outer cell layers of rice roots under deoxygenated conditions: roles of apoplastic pores and of respiration,apoplastic barriers; Oryza sativa; outer part of root; oxygen permeability; waterlogging,NEW PHYTOLOGIST,10.1111/j.1469-8137.2009.03021.x
"MacPhee, NB; Gordon, R; Gagnon, GA; Stratton, GW; Blanchard, J; Wood, JD",EVALUATION OF A DIFFUSED AIR AERATION SYSTEM FOR A CONSTRUCTED WETLAND RECEIVING DAIRY WASTEWATER,Agricultural wastewater; Artificial aeration; Treatment wetlands,TRANSACTIONS OF THE ASABE,
"Yeh, TY; Wu, CH",Pollutant removal within hybrid constructed wetland systems in tropical regions,constructed wetlands; heavy metal; hybrid natural purification systems; nutrient,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2009.846
"Conkle, JL; White, JR; Metcalfe, CD",Reduction of pharmaceutically active compounds by a lagoon wetland wastewater treatment system in Southeast Louisiana,Wastewater; Pharmaceuticals; Wetlands; Carbamazepine; Beta blockers; Sulfonamides,CHEMOSPHERE,10.1016/j.chemosphere.2008.09.020
"Zimmels, Y; Kirzhner, F; Schreiber, J",Removal of High Organic Loads from Winery Wastewater by Aquatic Plants,floating and emergent plants; winery wastewater; treatment; high organic loads; biochemical oxygen demand; chemical oxygen demand; turbidity reduction; water quality,WATER ENVIRONMENT RESEARCH,10.2175/106143008X296460
"Molle, P; Prost-Boucle, S; Lienard, A",Potential for total nitrogen removal by combining vertical flow and horizontal flow constructed wetlands: A full-scale experiment study,constructed wetland; denitrification; design parameters; hybrid systems; nitrification,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2008.05.016
"Juang, DF; Tsai, WP; Liu, WK; Lin, JH",Treatment of polluted river water by a gravel contact oxidation system constructed under riverbed,ecological engineering; gravel contact oxidation treatment system; loading rate; packed-bed reactor; water quality,INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY,10.1007/BF03326025
"Kadam, AM; Oza, GH; Nemade, PD; Shankar, HS",Pathogen removal from municipal wastewater in Constructed Soil Filter,constructed soil filter (CSF); soil biotechnology; wastewater; bacterial removal rate constant; pathogen removal,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2007.12.001
"van Bodegom, PM; Sorrell, BK; Oosthoek, A; Bakke, C; Aerts, R",Separating the effects of partial submergence and soil oxygen demand on plant physiology,flooding tolerance; plant stress; soil oxygen demand; submergence; The Netherlonds; wet dune slacks,ECOLOGY,10.1890/07-0390.1
"Tang, XQ; Huang, SL; Scholz, M",Nutrient Removal in Wetlands During Intermittent Artificial Aeration,subsurface vertical-flow constructed wetland; biomass; intermittent artificial aeration; substrate; denitrification; eutrophic river water,ENVIRONMENTAL ENGINEERING SCIENCE,10.1089/ees.2007.0260
"Karabelnik, K; Noorvee, A; Poldvere, E; Mander, U",Batch-operation as a method to enhance oxygen supply in a constructed wetland,aeration capacity; batch operation; constructed wetland; LWA filter system; oxygen supply; re-circulation,GEO-ENVIRONMENT AND LANDSCAPE EVOLUTION III,
"Wallace, S; Nivala, J; Meyers, T",Statistical Analysis of Treatment Performance in Aerated and Nonaerated Subsurface Flow Constructed Wetlands,Aeration; coliform bacteria; constructed wetland; suspended solids,"WASTEWATER TREATMENT, PLANT DYNAMICS AND MANAGEMENT IN CONSTRUCTED AND NATURAL WETLANDS",10.1007/978-1-4020-8235-1_15
"Gross, A; Sklarz, MY; Yakirevich, A; Soares, MIM",Small scale recirculating vertical flow constructed wetland (RVFCW) for the treatment and reuse of wastewater,vertical flow constructed wetland; wastewater reuse; wastewater treatment,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2008.367
"Clifford, E; Rodgers, M; de Paor, D",Dairy washwater treatment using a horizontal flow biofilm system,biofilm technology; carbon removal; dairy wastewaters; horizontal flow biofilm reactor; nitrification,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2008.526
"Wood, J; Fernandez, G; Barker, A; Gregory, J; Cumby, T",Efficiency of reed beds in treating dairy wastewater,,BIOSYSTEMS ENGINEERING,10.1016/j.biosystemseng.2007.09.022
"Paredes, D; Kuschk, P; Koser, H",Influence of plants and organic matter on the nitrogen removal in laboratory-scale model subsurface flow constructed wetlands inoculated with anaerobic ammonium oxidizing bacteria,bioremediation; constructed wetlands; denitrification; nitrification,ENGINEERING IN LIFE SCIENCES,10.1002/elsc.200700030
"Camacho, JV; Martinez, ADL; Gomez, RG; Sanz, JM",A comparative study of five horizontal subsurface flow constructed wetlands using different plant species for domestic wastewater treatment,horizontal subsurface flow constructed wetland; dissolved oxygen; COD removal; nitrogen removal; wastewater treatment,ENVIRONMENTAL TECHNOLOGY,10.1080/09593332808618897
"Vlotman, WF; Wong, T; Schultz, B","Integration of drainage, water quality and flood management in rural, urban and lowland areas",water sensitive urban design (WSUD); sustainable urban drainage; rural drainage; controlled drainage; integrated water resource management; flood control; triple bottom line (TBL); risk assessment; peri-urban environment; ecologically sustainable development,IRRIGATION AND DRAINAGE,10.1002/ird.369
"Wang, CY; Fang, F; Guo, JS",Experimental study on CRI treating sewage at different wet/dry ratios in Three Gorges Reservoir Region,constructed rapid infiltration system; wet/dry ratio; aeration; Three Gorges Reservoir Region; sewage,JOURNAL OF CENTRAL SOUTH UNIVERSITY OF TECHNOLOGY,10.1007/s11771-007-0452-y
"Nivala, J; Hoos, MB; Cross, C; Wallace, S; Parkin, G","Treatment of landfill leachate using an aerated, horizontal subsurface-flow constructed wetland",aeration; ammonia; clogging; cold climate; constructed wetland; horizontal subsurface flow (HSSF); iron; landfill leachate; nitrogen,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2006.12.030
